username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,,,
Sudarshanx,2016-12-28 10:48,2,0,Did Mamata Banerjee File Case Against Zee News Sudhir Chowdhary on Behest of Arvind Kejriwal ?? http:// postcard.news/mamata-banerje e-file-case-zee-news-sudhir-chowdhary-behest-arvind-kejriwal/ … via @postcard_news,,@postcard_news,,8.13977385913741E+017,https://twitter.com/Sudarshanx/status/813977385913741312,,,
Dhananj23120360,2016-12-28 10:48,0,1,Cash nikalne ka limit nahi badhega kejriwal paresan ho gaya hai chanda kaise milega,,,,8.13977292363833E+017,https://twitter.com/Dhananj23120360/status/813977292363833344,,,
pradeepgoyalca,2016-12-28 10:47,0,0,@shadow91196 Yes true same way fake income tax documents generated by kejriwal & co. totally agreed...,,@shadow91196,,8.13977053309518E+017,https://twitter.com/pradeepgoyalca/status/813977053309517824,,,
mutdeyjakamal1,2016-12-28 10:46,0,0,@vishesharora_ spend 2 day in every week nothing changes but watching demonstration daily against Kejriwal by Govt workers,,@vishesharora_,,8.13976878721573E+017,https://twitter.com/mutdeyjakamal1/status/813976878721572864,,,
KhannaPal,2016-12-28 10:46,3,7,"Akalis trying to scuttle Arvind Kejriwal ’s Lambi rally, claims AAP @SanjayAzadSln http:// toi.in/jSqA1a95",,@SanjayAzadSln,,8.13976828817867E+017,https://twitter.com/KhannaPal/status/813976828817866752,,,
KKshah11nj,2016-12-28 10:45,0,0,@pavan_sethi @chetan_bhagat @AamAadmiParty @JoinAAP @Vote4AAP AAP and Kejriwal r most opportunist and clueless headless mafias,,@pavan_sethi @chetan_bhagat @AamAadmiParty @JoinAAP @Vote4AAP,,8.13976676803691E+017,https://twitter.com/KKshah11nj/status/813976676803690497,,,
KeshavKarn11,2016-12-28 10:45,13,9,Did Mamata Banerjee File Case Against Zee News Sudhir Chowdhary on Behest of Arvind Kejriwal ?? http:// postcard.news/mamata-banerje e-file-case-zee-news-sudhir-chowdhary-behest-arvind-kejriwal/ …,,,,8.13976616523027E+017,https://twitter.com/KeshavKarn11/status/813976616523026432,,,
manish2friends,2016-12-28 10:44,0,1,@AAPAdarsh @TheOfficialSBI Kejriwal ka chacha tha.....Modi ne to uski saari sampati jabt kar li jo uske loan se bhi jyada h,,@AAPAdarsh @TheOfficialSBI,,8.13976457038955E+017,https://twitter.com/manish2friends/status/813976457038954496,,,
mw569256,2016-12-28 10:44,0,0,"Even Kejriwal will forfeit deposit against CM in Lambi, says Harsimrat Badal by Divya Goyal via India – The Indian… http:// ln.is/indianexpress. com/ar/NyqoR …",,,,8.13976392740303E+017,https://twitter.com/mw569256/status/813976392740302848,,,
Sat2122Kumar,2016-12-28 10:43,0,0,@tadeep @ArvindKejriwal @FinancialXpress learning from kejriwal .not capable to lead party.,,@tadeep @ArvindKejriwal @FinancialXpress,,8.13976041660318E+017,https://twitter.com/Sat2122Kumar/status/813976041660317700,,,
CuriousKartick,2016-12-28 10:42,0,0,@pert_chelsea @awryaditi of course no.t.. Rahul Gandhi is the best candidate na? Or Kejriwal or Mamta? Ha pappu? Who's the best Candidate?,,@pert_chelsea @awryaditi,,8.13975788911403E+017,https://twitter.com/CuriousKartick/status/813975788911403008,,,
sudha_sati,2016-12-28 10:41,0,0,"#Spicejet & #indigo both are talking about #DeMonetisation and #kejriwal said, ""YE SAB #MODI JI KI CHAAL H #AAP KO BADNAAM KARNE K LIYE",,,#Spicejet #indigo #DeMonetisation #kejriwal #MODI #AAP,8.1397573592064E+017,https://twitter.com/sudha_sati/status/813975735920640000,,,
RaghuramanMenon,2016-12-28 10:41,13,7,Did Mamata Banerjee File Case Against Zee News Sudhir Chowdhary on Behest of Arvind Kejriwal ?? http:// postcard.news/mamata-banerje e-file-case-zee-news-sudhir-chowdhary-behest-arvind-kejriwal/ … via @postcard_news,,@postcard_news,,8.13975675052917E+017,https://twitter.com/RaghuramanMenon/status/813975675052916736,,,
anushka_019,2016-12-28 10:40,0,0,Women Catfight Over Free Water #Kejriwal Ki #Delhi - Must Watch https://www. youtube.com/watch?v=ZG76W4 h8coo … #earthquake #बापूजी_को_न्याय_मिले #AAP,,,#Kejriwal #Delhi #earthquake # #AAP,8.13975374715556E+017,https://twitter.com/anushka_019/status/813975374715555840,,,
MechanicalBaba,2016-12-28 10:40,0,0,"#India Even Kejriwal will forfeit deposit against CM in Lambi, says Harsimrat Badal",,,#India,8.13975300132327E+017,https://twitter.com/MechanicalBaba/status/813975300132327424,,,
2GuessWhat4,2016-12-28 10:40,0,0,"Even Kejriwal will forfeit deposit against CM in Lambi, says Harsimrat Badal http:// dlvr.it/MzTPJr pic.twitter.com/TkmYKiUSdY",,,,8.13975298500739E+017,https://twitter.com/2GuessWhat4/status/813975298500739072,,,
iTs_myView,2016-12-28 10:40,0,0,"Khujliwal's spritual side, cme in wid a promise2 chng Indian politics bt nw chngin his own colr daily. #Kejriwal pic.twitter.com/H9x49eS4VS",,,#Kejriwal,8.13975292016349E+017,https://twitter.com/iTs_myView/status/813975292016349184,,,
HimamariKaBhai,2016-12-28 10:38,0,0,@JhaSanjay @INCIndia Sir aap bhi Rayta fela rahe ho kahi aap ko bhito Kejriwal wali bimari nahi hui na.,,@JhaSanjay @INCIndia,,8.13974977829544E+017,https://twitter.com/HimamariKaBhai/status/813974977829543936,,,
sohil_shah89,2016-12-28 10:37,0,0,@OfficeOfRG gand me dum hai toh nxt tym akele election ladh k dikhana.. kejriwal ka muh me matt lena and mamta ki gand matt chatna.,,@OfficeOfRG,,8.13974679169831E+017,https://twitter.com/sohil_shah89/status/813974679169830912,,,
PoojaShali,2016-12-28 10:37,6,7,AAP sources in Punjab- kejriwal will announce Delhi MLA Jarnail Singh as candidate against Senior Badal from Lambi. @TimesNow,,@TimesNow,,8.13974620579635E+017,https://twitter.com/PoojaShali/status/813974620579635201,,,
myvotetoday,2016-12-28 10:36,25,17,Apt representation of @AamAadmiParty & #ArvindKejriwal . Do you trust #Kejriwal ? Vote #AUSvPAK #SaeldahAjmer pic.twitter.com/VFSY5I4Ov4,,@AamAadmiParty,#ArvindKejriwal #Kejriwal #AUSvPAK #SaeldahAjmer,8.13974490828812E+017,https://twitter.com/myvotetoday/status/813974490828812288,,,
KesariPunjab,2016-12-28 10:36,0,1,केजरीवाल खुद चुनाव क्यों नहीं लड़ते: चंदूमाजरा http:// punjab.punjabkesari.in/punjab/news/pr em-singh-chandumajra-557322 … #Kejriwal #PremSinghChandumajra pic.twitter.com/QNImT2PABd,,,#Kejriwal #PremSinghChandumajra,8.13974364844503E+017,https://twitter.com/KesariPunjab/status/813974364844503040,,,
iVoteForBest,2016-12-28 10:36,0,0,"#ModiMinistry Akalis trying to scuttle Arvind Kejriwal 's Lambi rally, claims AAP - Times of India http:// ift.tt/2iCCaYP",,,#ModiMinistry,8.13974357794062E+017,https://twitter.com/iVoteForBest/status/813974357794062336,,,
talk_anderson,2016-12-28 10:36,0,0,"@htpunjab another fake stunt,,, kejriwal may be inducted him for huge amount of money @bsmajithia @capt_amarinder @officeofssbadal",,@htpunjab @bsmajithia @capt_amarinder @officeofssbadal,,8.1397431847245E+017,https://twitter.com/talk_anderson/status/813974318472450049,,,
NavnitAnand5,2016-12-28 10:35,0,0,"@aajtak I m watching live TV, what r u showing on TV, r u kejriwal , mamta, or rahul.. Please do work on positive report man",,@aajtak,,8.13974236377338E+017,https://twitter.com/NavnitAnand5/status/813974236377337856,,,
ash7k,2016-12-28 10:35,0,0,Kejriwal used Anna Hazare like a tissue paper. Used him and threw him. Now Anna is back to haunt his protégée who played traunt. https:// twitter.com/swamy39/status /813647035496689664 …,,,,8.13974050770809E+017,https://twitter.com/ash7k/status/813974050770808837,,,
jsshubh,2016-12-28 10:35,0,0,@__vikasjatav__ bhai isme Modi Ji ki koi galti nahi hai.. yeah Kejriwal ji ka chunav chetra hai,,@__vikasjatav__,,8.1397401433489E+017,https://twitter.com/jsshubh/status/813974014334889985,,,
avinashk1975,2016-12-28 10:33,0,0,"@nknairvm Yes, if Kejriwal offers a better deal @sadhavi will join AAP @SamraatD @OfficeOfRG",,@nknairvm @sadhavi @SamraatD @OfficeOfRG,,8.13973589854556E+017,https://twitter.com/avinashk1975/status/813973589854556160,,,
3NovicesHyd,2016-12-28 10:31,0,0,"#3Novices : Even Kejriwal will forfeit deposit against CM in Lambi, says Harsimrat Badal December 28, 2016 at 10:24AM …",,,#3Novices,8.13973080955646E+017,https://twitter.com/3NovicesHyd/status/813973080955645953,,,
AawazIndiaKi,2016-12-28 10:30,0,0,"@ashutosh83B do u live in India? Are u Indian? U really want us to believe AAP or U or Kejriwal controls Terrorism, Drug Mafia? Proof Dikhao https:// twitter.com/ashutosh83B/st atus/813968711396651013 …",,@ashutosh83B,,8.13972931462074E+017,https://twitter.com/AawazIndiaKi/status/813972931462074369,,,
bisht_kuldeep,2016-12-28 10:30,0,0,@Kumar_Ke5hav : kejriwal poora likhna bhool gaya. मोदी जी 12th पास हैं पाँचवीं पास तो हम हैं।,,@Kumar_Ke5hav,,8.13972864206389E+017,https://twitter.com/bisht_kuldeep/status/813972864206389249,,,
smbcin,2016-12-28 10:29,0,0,Kejriwal apologises to Dalit activist Bant Singh over induction of his tormentors into AAP… https:// goo.gl/fb/yIgrba,,,,8.13972541161243E+017,https://twitter.com/smbcin/status/813972541161242624,,,
Deepak2006116,2016-12-28 10:29,2,2,One become kejriwal and other ashutosh pic.twitter.com/wiYK7z0BBB,,,,8.13972523532448E+017,https://twitter.com/Deepak2006116/status/813972523532447744,,,
vishal_jaa8,2016-12-28 10:28,0,0,"Even Kejriwal will forfeit deposit against CM in Lambi, says Harsimrat Badal http:// indianexpress.com/article/india/ even-kejriwal-will-forfeit-deposit-against-cm-in-lambi-says-harsimrat-badal-4448256/ … …",,,,8.13972356578296E+017,https://twitter.com/vishal_jaa8/status/813972356578295808,,,
A_paricheet,2016-12-28 10:27,0,0,@anando_dutta @WoCharLog & Arvind Kejriwal on how to walk straight,,@anando_dutta @WoCharLog,,8.13972228198933E+017,https://twitter.com/A_paricheet/status/813972228198932480,,,
IndianExpress,2016-12-28 10:27,4,11,"Even Kejriwal will forfeit deposit against CM in Lambi, says Harsimrat Badal http:// indianexpress.com/article/india/ even-kejriwal-will-forfeit-deposit-against-cm-in-lambi-says-harsimrat-badal-4448256/ … pic.twitter.com/uDxlCS6ONq",,,,8.13972208154382E+017,https://twitter.com/IndianExpress/status/813972208154382336,,,
PollKhol2,2016-12-28 10:27,0,0,दिल्ली के जलमंत्री कपिल मिश्रा के विधानसभा क्षेत्र करावल नगर में 5 दिन से पानी नही...!! Arvind Kejriwal http:// fb.me/2EaDW7hve,,,,8.13972021004694E+017,https://twitter.com/PollKhol2/status/813972021004693504,,,
Pankajevs,2016-12-28 10:26,0,0,@arunodayprakash @brajeshabpnews @ArvindKejriwal kejriwal rat bhar yahi khojte kya mere liye h aur kya modi k khilafat me aur subah RT,,@arunodayprakash @brajeshabpnews @ArvindKejriwal,,8.13971836048462E+017,https://twitter.com/Pankajevs/status/813971836048461824,,,
manish2friends,2016-12-28 10:26,0,0,@AAPAdarsh @TheOfficialSBI Kejriwal ka chacha tha...... Modi ne to uski saari sampati jabt kar li jo uske loan se bhi jyada h,,@AAPAdarsh @TheOfficialSBI,,8.13971784827597E+017,https://twitter.com/manish2friends/status/813971784827596801,,,
oldkrish,2016-12-28 10:25,2,5,"Gen GDB could give Kejriwal the run for his money, ably sptd by Arnab Goswami as his media adviser and Dy LG!! https:// twitter.com/hiddenheritage /status/813934369152765952 …",,,,8.13971686991151E+017,https://twitter.com/oldkrish/status/813971686991151105,,,
basudev1945,2016-12-28 10:25,4,3,IF BJP THINKS ARVIND KEJRIWAL & AAP ARE ANARCHISTS THEN INDIA NEEDS MORE OF THAT KIND 2B BETTER SERVED THAN BJP 4SURE pic.twitter.com/KBfqi5VBzq,,,,8.13971680166982E+017,https://twitter.com/basudev1945/status/813971680166981634,,,
DINESH77363250,2016-12-28 10:23,0,0,Request to Arvind Kejriwal to fight election in U.P. by filing honest candidates,,,,8.13971215496847E+017,https://twitter.com/DINESH77363250/status/813971215496847361,,,
me_hindu,2016-12-28 10:23,6,0,mamata acting as per kejriwal 's instructions? person who is telling you this is trying to embarrass you https:// twitter.com/upadhyaysbjp/s tatus/813631258638942208 …,,,,8.13971008377918E+017,https://twitter.com/me_hindu/status/813971008377917440,,,
Shivam123X,2016-12-28 10:23,0,0,"@governorswaraj No sir, it's about Nazeeb Jung and Kejriwal ; )",,@governorswaraj,,8.13971004582023E+017,https://twitter.com/Shivam123X/status/813971004582023168,,,
socialmedia4bjp,2016-12-28 10:22,0,2,Delhi BJP takes on AAP over party funding: CM Kejriwal should step down http:// dlvr.it/MzT9Zw pic.twitter.com/zIwMY762Yy,,,,8.13970765158564E+017,https://twitter.com/socialmedia4bjp/status/813970765158563841,,,
ronakpanchalrr,2016-12-28 10:22,0,0,Delhi BJP takes on AAP over party funding: CM Kejriwal should step down http:// dlvr.it/MzT9Zq,,,,8.13970759617946E+017,https://twitter.com/ronakpanchalrr/status/813970759617945600,,,
caashwanisharma,2016-12-28 10:21,0,1,@FirdausXh @ashu3page @ArvindKejriwal only Cowards think so....while Sir Kejriwal continue to roar ahead,,@FirdausXh @ashu3page @ArvindKejriwal,,8.13970611487711E+017,https://twitter.com/caashwanisharma/status/813970611487711236,,,
aruntewari19,2016-12-28 10:21,0,0,Did Mamata Banerjee File Case Against Zee News Sudhir Chowdhary on Behest of Arvind Kejriwal ?? http:// postcard.news/mamata-banerje e-file-case-zee-news-sudhir-chowdhary-behest-arvind-kejriwal/ … via @postcard_news,,@postcard_news,,8.13970592718127E+017,https://twitter.com/aruntewari19/status/813970592718127104,,,
iDeepakKapoor,2016-12-28 10:21,0,0,@alokranj Does @bainjal write books too? And who reads those? Maybe Pappu n Kejriwal . Now we know why they both are so dumb,,@alokranj @bainjal,,8.1397053882975E+017,https://twitter.com/iDeepakKapoor/status/813970538829750273,,,
iDilsay,2016-12-28 10:20,49,15,Arvind Kejriwal 2.0 @Being_Humor pic.twitter.com/pw6uMG9PsG,,@Being_Humor,,8.13970443854086E+017,https://twitter.com/iDilsay/status/813970443854086144,,,
itisnaman,2016-12-28 10:20,4,6,Shree kejriwal is writing book on Political Ethics. https:// twitter.com/WoCharLog/stat us/813793513380990984 …,,,,8.13970384949281E+017,https://twitter.com/itisnaman/status/813970384949280768,,,
rohangolsalvis,2016-12-28 10:20,0,0,@Sanketrozza7 @INarendra7 Ye Dekho Makkaaar Fraudsters AAP Kejriwal ki reality @LambaAlka pic.twitter.com/ei6TsnSuKb,,@Sanketrozza7 @INarendra7 @LambaAlka,,8.13970357493387E+017,https://twitter.com/rohangolsalvis/status/813970357493387264,,,
HTPunjab,2016-12-28 10:20,7,9,Kejriwal apologises to Bant Singh over induction of his tormentors into AAP | @htTweets | @AAPPunjab2017 | http:// read.ht/BQC7,,@htTweets @AAPPunjab2017,,8.1397023528378E+017,https://twitter.com/HTPunjab/status/813970235283779585,,,
talk_anderson,2016-12-28 10:19,0,2,"@drrupani @draksbond mamata is more about burst out of temper ..but, kejriwal is real evil from his mind",,@drrupani @draksbond,,8.13970013627544E+017,https://twitter.com/talk_anderson/status/813970013627543556,,,
archwordsmith,2016-12-28 10:18,0,0,"@Vikasguptaorg @buzzindelhi same concept applies to anti kejriwal tweets. In fact, they can earn you a twitter suspension",,@Vikasguptaorg @buzzindelhi,,8.13969920685904E+017,https://twitter.com/archwordsmith/status/813969920685903872,,,
Akul_Siingh,2016-12-28 10:17,0,0,"Fake News Buster: Kejriwal burns Rs 2,000 note http:// bangaloremirror.indiatimes.com/bangalore/othe rs/fake-news-buster-kejriwal-burns-rs-2000-note/articleshow/56205899.cms … pic.twitter.com/78yZDOR59N",,,,8.13969549401924E+017,https://twitter.com/Akul_Siingh/status/813969549401923584,,,
kaptikaal,2016-12-28 10:17,0,0,"Fake News Buster: Kejriwal burns Rs 2,000 note http:// bangaloremirror.indiatimes.com/bangalore/othe rs/fake-news-buster-kejriwal-burns-rs-2000-note/articleshow/56205899.cms … pic.twitter.com/KtVvHx5rTb",,,,8.13969523149783E+017,https://twitter.com/kaptikaal/status/813969523149783041,,,
Chandann98,2016-12-28 10:17,0,1,@abhijit51299123 @colkt @kanimozhi @ssuresh76 lastly Delhiyes who gv blunder lk kejriwal to the country themselves need a tag of sanity.,,@abhijit51299123 @colkt @kanimozhi @ssuresh76,,8.13969497526849E+017,https://twitter.com/Chandann98/status/813969497526849536,,,
bikash_ET,2016-12-28 10:16,0,0,Assam court summons Delhi CM Arvind Kejriwal for remark against PM Narendra Modi http://www. ecoti.in/5-svHY via @economictimes,,@economictimes,,8.139694659478E+017,https://twitter.com/bikash_ET/status/813969465947799552,,,
aapkarauf,2016-12-28 10:16,1,1,बादल पर गरजेंगे Arvind Kejriwal और अमन और शांति की बारिश होगी पंजाब मे .. #भाग_बादल_भाग,,,#,8.13969455852175E+017,https://twitter.com/aapkarauf/status/813969455852175360,,,
chouhhaaan,2016-12-28 10:16,0,0,"Fake News Buster: Kejriwal burns Rs 2,000 note http:// bangaloremirror.indiatimes.com/bangalore/othe rs/fake-news-buster-kejriwal-burns-rs-2000-note/articleshow/56205899.cms … pic.twitter.com/3ys00tIfB0",,,,8.13969351820902E+017,https://twitter.com/chouhhaaan/status/813969351820902400,,,
sampadscales,2016-12-28 10:16,0,0,Did Mamata Banerjee File Case Against Zee News Sudhir Chowdhary on Behest of Arvind Kejriwal ?? @sudhirchaudhary http:// postcard.news/mamata-banerje e-file-case-zee-news-sudhir-chowdhary-behest-arvind-kejriwal/ …,,@sudhirchaudhary,,8.13969343906247E+017,https://twitter.com/sampadscales/status/813969343906246656,,,
Bhanu_Siingh,2016-12-28 10:16,0,0,"Fake News Buster: Kejriwal burns Rs 2,000 note http:// bangaloremirror.indiatimes.com/bangalore/othe rs/fake-news-buster-kejriwal-burns-rs-2000-note/articleshow/56205899.cms … pic.twitter.com/eltpj4R4Eu",,,,8.13969309840065E+017,https://twitter.com/Bhanu_Siingh/status/813969309840064512,,,
kpmishra04,2016-12-28 10:16,0,0,@TimesNow unnecessary anger and confrontanist approach towards centre. Not good from governance point of view. That's what Kejriwal did.,,@TimesNow,,8.13969305855328E+017,https://twitter.com/kpmishra04/status/813969305855328256,,,
_HazirJawab,2016-12-28 10:16,0,1,. @ashutosh83B Now how will Kejriwal claim to fight drugs in Punjab?,,@ashutosh83B,,8.13969272737321E+017,https://twitter.com/_HazirJawab/status/813969272737320964,,,
dhaulakhandi83,2016-12-28 10:14,0,0,"@sadhavi @ArvindKejriwal @narendramodi @bainjal @guardian Kejriwal r u loosing common sense hw cn u twet someone else's tweet, brng ur twets",,@sadhavi @ArvindKejriwal @narendramodi @bainjal @guardian,,8.1396882591375E+017,https://twitter.com/dhaulakhandi83/status/813968825913749504,,,
